游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Ramify,"休闲,独立,解谜,极简主义,困难",Create Something Interesting,Create Something Interesting,15,PC,单人,是,20
EscapeVR: Trapped Above the Clouds,"独立,冒险,虚拟现实,休闲,策略,氛围,逻辑,唯美,困难,解谜,阖家,推理调查,大师级,隐藏物体,探索","Five Mind Creations,Sourcenity",Five Mind Creations,41,PC,单人,是,20
Rock Simulator,"休闲,独立,模拟,喜剧,网红,放松",Vinoo,Vinoo,11,PC,单人,否,20
Kodon,"动画制作和建模,实用工具,设计与插画,抢先体验,虚拟现实",TenkLabs,TenkLabs,90,PC,其他,否,20
Solitaire,"休闲,卡牌游戏",Sanuk Games,Bigben Interactive,60,PC,单人,否,20
Metamorfose S,"独立,动作,冒险,类银河战士恶魔城",Andre Monteiro,Andre Monteiro,26,PC,单人,是,20
月之暗面 The Dark Side Of The Moon,"免费,休闲,独立,策略",一杯烟雨游戏工作室,一杯烟雨游戏工作室,免费开玩,PC,单人,是,20
Midnight Mysteries: Salem Witch Trials,"冒险,休闲,隐藏物体,解谜",MumboJumbo,MumboJumbo,36,PC,单人,否,20
Trinoline,"冒险,色情内容,视觉小说,动漫,成人,剧情丰富,剧情,多结局,单人,爱情,好评原声音轨,二维,科幻",minori,MangaGamer,103,PC,单人,否,20
Light Fairytale Episode 1,"角色扮演,独立,冒险,动漫,日系角色扮演,策略,动作,模拟,剧情丰富,回合制,科幻,可爱,氛围,单人,剧集,末日,探索,剧情,赛博朋克,怀旧",neko.works,neko.works,37,PC,单人,否,20
Nancy Drew: The Deadly Device,"冒险,指向 &amp; 点击,解谜,欢乐,剧情丰富,女性主角,好评原声音轨,经典,仅鼠标,剧情,伪3D,推理,氛围,休闲,探索,非主流经典,小说改编,二维,怀旧,单线剧情","HeR Interactive, Inc.",HeR Interactive,70,PC,单人,否,20
Penny Black,"免费,独立,文字为基础,恋爱模拟",Bobby Zeal,Bobby Zeal,免费开玩,PC,单人,否,20
Geometry Boxer,"免费,休闲,独立,动作,本地合作,合作,多人",The Geometry Boxers,The Geometry Boxers,免费,PC,本地合作,否,20
月夜下的紅茶杯 ~ Blacktea With Moon,"角色扮演,独立,RPG制作大师,视觉小说,信仰,女性主角,LGBTQ+,动漫",凝冰剑斩,凝冰剑斩,6,PC,单人,是,20
Quests Unlimited,"冒险,角色扮演,独立,抢先体验,休闲,模拟,轻游戏",Oxrock Studio,Oxrock Studio,22,PC,单人,否,20
Brigade E5: New Jagged Union,"策略,模拟,战术,单人",Apeiron,1C Entertainment,18,PC,单人,否,20
Akash: Path of the Five,"色情内容,裸露,冒险,独立,模拟,视觉小说,少女游戏,女性主角,恋爱模拟,爱情,好评原声音轨,欢乐,彩色","Truant Pixel, LLC","Truant Pixel, LLC",Akash: Path of the Five Demo,PC,单人,否,20
No Clue VR,"独立,动作,休闲,模拟,虚拟现实",Elknight,Elknight,70,PC,单人,是,20
Chicken Rider,"免费,动作,休闲,独立,单人,阖家,氛围,冒险,放松,拟真,奔跑",Red Dev Studio S.A.,Ultimate Games S.A.,免费,PC,单人,否,20
Umihara Kawase Shun Steam Edition,"物理,精确平台,动作,2D 平台,二维,独立,平台游戏,女性主角,动漫",Studio Saizensen,Degica,40,PC,单人,否,20
Micro Mages,"独立,动作,平台游戏,怀旧,像素图形,合作,4人本地,本地合作,二维",Morphcat Games,Morphcat Games UG,39,PC,合作,否,20
Desert Golfing,"体育,独立,高尔夫球",Captain Games,Captain Games,11,PC,单人,否,20
Tank Battle: 1944,"策略,六角格棋盘,回合战略,二战,回合制,坦克",HexWar Games,HexWar Games,36,PC,单人,否,20
Love Breakout,"独立,休闲,裸露,色情内容,动作,工作场所不宜,动漫,放松,女性主角,Hentai",Neko Game,Neko Game,6,PC,单人,是,20
Emily Wants to Play Too,"恐怖,独立,策略,动作,冒险,模拟,生存恐怖,第一人称视角,心理恐怖,多人",Shawn Hitchcock,SKH Apps,32,PC,多人,否,20
CINERIS SOMNIA,"冒险,独立,步行模拟,女性主角,悬疑,氛围,唯美,黑暗,休闲,单人,控制器,第三人称视角,奇幻,拟真,交谈,模拟,恐怖",NAYUTA STUDIO,PLAYISM,50,PC,单人,否,20
Trapped Summoner,"冒险,动作,独立,角色扮演,RPG制作大师",Trapped Team,Trapped Team,11,PC,单人,否,20
Gran Vitreous,"动作,角色扮演,独立,纵轴,双摇杆射击,清版射击,垂直卷轴射击,街机,竞技场射击,快节奏,寻宝,控制器,轻度 Rogue,类Rogue",Heliocentric Studios,Heliocentric Studios,22,PC,单人,否,20
Endless Fables 3: Dark Moor,"休闲,冒险,隐藏物体,指向 &amp; 点击,奇幻,解谜,恐怖,黑暗奇幻,悬疑,女性主角,二维,黑暗,单人,独立,好评原声音轨,氛围",Sunward Games,Artifex Mundi,50,PC,单人,是,20
Final Directive,"动作,独立,冒险,策略,弹幕射击,僵尸,休闲",Lazy Monday Games,Lazy Monday Ltd,11,PC,单人,否,20
Google Spotlight Stories: Piggy,"免费,冒险,虚拟现实",Google Inc.,Google Inc.,免费,PC,单人,否,20
Zup! Arena,"休闲,动作,大型多人在线,合作,放松,格斗,第三人称视角,物理,欢乐,极简主义,喜剧,独立,好评原声音轨,彩色,沙盒",Quiet River,Quiet River,,PC,大型多人在线,否,20
Nancy Drew: The Deadly Device,"冒险,指向 &amp; 点击,解谜,欢乐,剧情丰富,女性主角,好评原声音轨,经典,仅鼠标,剧情,伪3D,推理,氛围,休闲,探索,非主流经典,小说改编,二维,怀旧,单线剧情","HeR Interactive, Inc.",HeR Interactive,70,PC,单人,否,20
Penny Black,"免费,独立,文字为基础,恋爱模拟",Bobby Zeal,Bobby Zeal,免费开玩,PC,单人,否,20
CINERIS SOMNIA,"冒险,独立,步行模拟,女性主角,悬疑,氛围,唯美,黑暗,休闲,单人,控制器,第三人称视角,奇幻,拟真,交谈,模拟,恐怖",NAYUTA STUDIO,PLAYISM,50,PC,单人,否,20
Zup! Arena,"休闲,动作,大型多人在线,合作,放松,格斗,第三人称视角,物理,欢乐,极简主义,喜剧,独立,好评原声音轨,彩色,沙盒",Quiet River,Quiet River,,PC,大型多人在线,否,20
Final Directive,"动作,独立,冒险,策略,弹幕射击,僵尸,休闲",Lazy Monday Games,Lazy Monday Ltd,11,PC,单人,否,20
Trapped Summoner,"冒险,动作,独立,角色扮演,RPG制作大师",Trapped Team,Trapped Team,11,PC,单人,否,20
Google Spotlight Stories: Piggy,"免费,冒险,虚拟现实",Google Inc.,Google Inc.,免费,PC,单人,否,20
Pixeluvo,"照片编辑,设计与插画,软件",Pictopotamus,Pictopotamus,100,PC,其他,否,20
Akash: Path of the Five,"色情内容,裸露,冒险,独立,模拟,视觉小说,少女游戏,女性主角,恋爱模拟,爱情,好评原声音轨,欢乐,彩色","Truant Pixel, LLC","Truant Pixel, LLC",Akash: Path of the Five Demo,PC,单人,否,20
Gran Vitreous,"动作,角色扮演,独立,纵轴,双摇杆射击,清版射击,垂直卷轴射击,街机,竞技场射击,快节奏,寻宝,控制器,轻度 Rogue,类Rogue",Heliocentric Studios,Heliocentric Studios,22,PC,单人,否,20
Betrayal Collection,"角色扮演,经典,90 年代,冒险",Dynamix,Activison,,PC,单人,否,20
HeXen: Beyond Heretic,"动作,奇幻,射击,第一人称射击,经典,第一人称视角,黑暗奇幻,怀旧,黑暗,复古,90 年代,职业导向,单人,角色扮演,魔法,哥特",Raven Software,id Software,18,PC,单人,否,20
Endless Fables 3: Dark Moor,"休闲,冒险,隐藏物体,指向 &amp; 点击,奇幻,解谜,恐怖,黑暗奇幻,悬疑,女性主角,二维,黑暗,单人,独立,好评原声音轨,氛围",Sunward Games,Artifex Mundi,50,PC,单人,是,20
Exoplanet: First Contact,"角色扮演,开放世界,动作,氛围,独立,末日,西部,好评原声音轨,抢先体验,单人,重玩价值,生存,动作角色扮演,科幻,暴力,困难,血腥,哥特,奇幻,第三人称射击",Alersteam,GrabTheGames,68,PC,单人,否,20
Bug Academy,"休闲,独立,欢乐,单人,物理,冒险,解谜,平台解谜,喜剧,探索,可爱,3D 平台,彩色",Igrek Games,"Ultimate Games S.A.,Gaming Factory S.A.",🐛  PLAY NOW,PC,单人,是,20
Dragon Fantasy: The Black Tome of Ice,"角色扮演,日系角色扮演,RPG制作大师",Muteki,Choice Provisions,36,PC,单人,否,20
Gala Collider,"免费,独立,策略,动作,冒险,抢先体验,卡牌游戏,太空,回合战略,玩家对战",NeoCrux Ltd.,NeoCrux Ltd.,免费开玩,PC,其他,否,20
The Paperman,"免费,独立,恐怖,虚拟现实,心理恐怖,多人",Proto1Studios,Proto1Studios,免费,PC,多人,否,20
Stick Arena,"免费,动作,独立,多人,纵轴,二维,血腥,怀旧,射击,暴力,欢乐,快节奏,竞技,非主流经典,玩家对战",XGen Studios,XGen Studios,免费开玩,PC,多人,否,20
Space Bear,"免费,独立,冒险,打字,文字为基础,裸露,休闲",Damon Smith,Space Bear Games,免费,PC,单人,否,20
Quests Unlimited,"冒险,角色扮演,独立,抢先体验,休闲,模拟,轻游戏",Oxrock Studio,Oxrock Studio,22,PC,单人,否,20
Magical Otoge Ciel,"免费,视觉小说,独立,休闲,少女游戏,模拟,动漫,女性主角,爱情",batensan,batensan,免费开玩,PC,单人,否,20
Trendpoker 3D: Texas Hold'em Poker,"休闲,模拟,独立,策略,大型多人在线,体育,卡牌游戏,多人,单人,重玩价值,可模组化,沙盒,桌游,放松,桌上游戏,大师级,棋类,免费",BufoProject,BufoProject,50,PC,大型多人在线,否,20
USA 2020,"动作,血腥,暴力,体育,模拟,网红",GAMES FOR HUMANS,GAMES FOR HUMANS,6,PC,单人,否,20
Manhunter,"动作,第一人称射击,射击,狙击手,单人,第一人称视角,多人,大师级",Silden,KISS ltd,21,PC,单人,否,20
Hell is Other Demons,"动作类 Rogue,动作,独立,平台游戏,好评原声音轨,像素图形,弹幕射击,二维,单人,怀旧,横向滚屏,困难,射击,重玩价值,街机,轻度 Rogue,快节奏,氛围,类Rogue,风格化",Cuddle Monster Games,Kongregate,37,PC,单人,否,20
Taikou Risshiden,角色扮演,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",42,PC,单人,否,20
Babylon 2055 Pinball,"休闲,街机,弹球,二维",Shine Research,Plug In Digital,25,PC,单人,否,20
Diib's Dilemma,"角色扮演,独立,动作,冒险",Random Thoughts Enterainment,Random Thoughts Enterainment,11,PC,单人,否,20
Alien Hallway,"策略,动作,独立,休闲,外星人",Sigma Team Inc.,Sigma Team Inc.,22,PC,单人,否,20
Mercury Blue: Mini Episode,"冒险,免费,动作,独立,指向 &amp; 点击,喜剧,剧情丰富",Turbo Chimp,Turbo Chimp,免费,PC,单人,否,20
White Haven Mysteries,"冒险,隐藏物体,指向 &amp; 点击",Gogii Games,Strategy First,21,PC,单人,否,20
Masochisia,"独立,恐怖,剧情丰富,心理,指向 &amp; 点击,心理恐怖",Oldblood,Oldblood,31,PC,单人,否,20
Sagrada,"策略,独立,桌游,逻辑,桌上游戏,触控,放松,解谜,回合战略,单人,玩家对战",Dire Wolf,Dire Wolf,37,PC,单人,否,20
Legend of Fae,"独立,休闲,女性主角,三消,解谜,奇幻,角色扮演",Endlessfluff Games,Endlessfluff Games,36,PC,单人,否,20
The Secret Order 7: Shadow Breach,"冒险,休闲,隐藏物体,悬疑,女性主角,剧情丰富,奇幻,解谜,氛围,二维,单人,仅鼠标",Sunward Games,Artifex Mundi,50,PC,单人,是,20
Love Breakout,"独立,休闲,裸露,色情内容,动作,工作场所不宜,动漫,放松,女性主角,Hentai",Neko Game,Neko Game,6,PC,单人,是,20
Nancy Drew: Secrets Can Kill,"冒险,指向 &amp; 点击,解谜,仅鼠标,伪3D,经典,剧情,好评原声音轨,怀旧,小说改编,女性主角,欢乐,剧情丰富,推理,休闲,探索,氛围,二维,单线剧情,阖家",HeR Interactive,HeR Interactive,28,PC,单人,否,20
The Legions of Rome,"休闲,模拟,策略,独立",The Tambourine,The Tambourine,15,PC,单人,否,20
Mercury Blue: Mini Episode,"冒险,免费,动作,独立,指向 &amp; 点击,喜剧,剧情丰富",Turbo Chimp,Turbo Chimp,免费,PC,单人,否,20
Legend of Fae,"独立,休闲,女性主角,三消,解谜,奇幻,角色扮演",Endlessfluff Games,Endlessfluff Games,36,PC,单人,否,20
Alien Hallway,"策略,动作,独立,休闲,外星人",Sigma Team Inc.,Sigma Team Inc.,22,PC,单人,否,20
The Legions of Rome,"休闲,模拟,策略,独立",The Tambourine,The Tambourine,15,PC,单人,否,20
Flirt,"休闲,模拟,恋爱模拟,多人,喜剧",Lighthouse Games Studio,Lighthouse Games Studio,15,PC,多人,是,20
Brain Booster,独立,AbsQual Studio,AbsQual Studio,6,PC,单人,否,20
Adolescent Santa Claus,"免费,视觉小说,动漫,休闲,可爱,独立,冒险,色情内容,剧情丰富,单人","TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",免费开玩,PC,单人,否,20
Masochisia,"独立,恐怖,剧情丰富,心理,指向 &amp; 点击,心理恐怖",Oldblood,Oldblood,31,PC,单人,否,20
1000 Amps,"平台解谜,独立,平台游戏,解谜,冒险,类银河战士恶魔城,单人,二维",Brandon Brizzi,Brandon Brizzi,22,PC,单人,否,19
Archipelago,"策略,海盗",Dima Kiva,Dima Kiva,6,PC,单人,否,19
Pineapple Smash Crew ,"独立,动作,类Rogue,双摇杆射击",RichMakeGame,RichMakeGame,36,PC,单人,否,19
XDeskClock,"实用工具,抢先体验,动画制作和建模",XWidgetSoft,XWidgetSoft,15,PC,其他,是,19
Astra Exodus,"独立,策略,即时战术,4X,回合制,大战略,科幻,回合战略,复古,回合制战术,战术,战争,重玩价值,军事,人工智能,回合制战斗,资源管理,战争游戏,好评原声音轨,单人",Atomic Kaiser,Slitherine Ltd.,90,PC,单人,否,19
Aerial Guardian,"免费,抢先体验,策略,独立,动作,第一人称射击",Maddnuss Games,Matthew Nuss,免费开玩,PC,单人,否,19
Golf for Workgroups,"体育,模拟,抢先体验,独立,休闲,高尔夫球",Cryptic Sea,Devolver Digital,21,PC,单人,否,19
StarWheels,"竞速,独立,大型多人在线,休闲,多人,抢先体验",Black Smokers Entertainment,Black Smokers Entertainment,37,PC,大型多人在线,否,19
Test Tube Titans,"独立,动作,毁灭,程序生成,合作,物理,摔角",Ghost Time Games,Ghost Time Games,37,PC,合作,否,19
Exile's End,"动作,类银河战士恶魔城,平台游戏,二维",Magnetic Realms,Marvelous,36,PC,单人,否,19
Raiden III Digital Edition,"动作,清版射击,街机,弹幕射击,经典","Moss Co., Ltd.","H2 Interactive Co., Ltd.",36,PC,单人,否,19
Princess Maker ~Faery Tales Come True (HD Remake),"模拟,女性主角,单人,动漫,经典,多结局","CFK Co., Ltd.","CFK Co., Ltd.",90,PC,单人,是,19
Insane Cold: Back to the Ice Age,"休闲,独立,指向 &amp; 点击,隐藏物体,冒险,魔法,单人,仅鼠标,解谜,悬疑,犯罪,放松",Mysterytag,RunServer,11,PC,单人,否,19
Super Phantom Cat,"冒险,可爱,猫,平台游戏,欢乐,二维,控制器,放松,阖家,单人,平台解谜,氛围,独立,奇幻,超现实,剧情丰富,好评原声音轨,探索,怀旧,唯美",Veewo Games,WhiteLakeStudio,12,PC,单人,是,19
Baseball Mogul 2015,"体育,模拟,休闲,策略,棒球","Sports Mogul, Inc.","Sports Mogul, Inc.",36,PC,单人,否,19
Inescapable,"冒险,独立,动作,类银河战士恶魔城,平台游戏,科幻,二维",Magnetic Realms,Magnetic Realms,21,PC,单人,否,19
冒险村的商人日记/Businessman's Diary of Dungeon Village,"休闲,模拟,策略,冒险,独立,回合制,建造",Superluminal Cat 光速猫,Superluminal Cat 光速猫 ,28,PC,单人,是,19
末法仙路,"冒险,角色扮演,模拟,策略,休闲,独立",麟湾工作室,麟湾工作室,28,PC,单人,是,19
Corpse of Discovery,"冒险,独立,步行模拟,探索",Phosphor Games,Phosphor Games,11,PC,单人,否,19
Colossal Kaiju Combat™: Kaijuland Battles,"抢先体验,格斗,多人","Sunstone Games, LLC.","Sunstone Games, LLC.",,PC,多人,否,19
Police Enforcement VR : 1-K-27,"模拟,动作,冒险,休闲,独立,角色扮演,抢先体验,暴力,虚拟现实",Karnage Gaming,Karnage Gaming,35,PC,单人,否,19
Redrum: Time Lies,"独立,冒险,休闲,隐藏物体,单人,指向 &amp; 点击,解谜,悬疑,恐怖,剧情丰富,女性主角,经典,大师级,心理恐怖",Anarchy Enterprises,Anarchy Enterprises,28,PC,单人,否,19
Feud,"免费,抢先体验,策略,解谜,异步多人,独立,回合制,本地多人,好评原声音轨,回合战略",Bearwaves,Bearwaves,免费开玩,PC,异步多人,否,19
Cold Fear,"恐怖,动作,生存恐怖,僵尸,第三人称射击,第三人称视角,氛围,经典,血腥,单人",Darkworks,Ubisoft,18,PC,单人,否,19
Club Soccer Director PRO 2020,"体育,模拟,策略,独立",Go Play Games Ltd,Go Play Games Ltd,80,PC,单人,是,19
1943 Megami Strike,"休闲,独立,动作,弹幕射击,动漫,清版射击",GameUS Inc,GameUS Inc,34,PC,单人,否,19
Zamarian,"动作,独立,街机,怀旧,清版射击",Quarter Pound Studios,Quarter Pound Studios,11,PC,单人,否,19
Stay Silent,"动作,冒险,抢先体验,模拟,策略,虚拟现实",NetEase Games,NetEase Games,58,PC,其他,是,19
The Mirror Lied,"独立,冒险,RPG制作大师,免费,恐怖",Freebird Games 2008,Freebird Games 2008,免费,PC,单人,是,19
Rise of Man,"模拟,独立,策略,抢先体验",Darkcross Games,Darkcross Games,36,PC,单人,是,19
Future Proof,"冒险,独立,时空旅行,悬疑,解谜,RPG制作大师",Silhouette Valley Games,Silhouette Valley Games,15,PC,单人,否,19
Rise of Man,"模拟,独立,策略,抢先体验",Darkcross Games,Darkcross Games,36,PC,单人,是,19
Devolver Bootleg,"独立,休闲,动作,暴力,血腥,冒险,体育,像素图形,网红,怀旧,二维,横向滚屏,好评原声音轨,可爱,控制器,谐仿",doinksoft,Devolver Digital,22,PC,单人,否,19
末法仙路,"冒险,角色扮演,模拟,策略,休闲,独立",麟湾工作室,麟湾工作室,28,PC,单人,是,19
Future Proof,"冒险,独立,时空旅行,悬疑,解谜,RPG制作大师",Silhouette Valley Games,Silhouette Valley Games,15,PC,单人,否,19
Lost Grimoires 3: The Forgotten Well,"休闲,冒险,隐藏物体,阖家,魔法,解谜,短片,女性主角,奇幻,彩色,放松,指向 &amp; 点击,超现实,剧情丰富,暴力,单人,二维,悬疑,好评原声音轨,视觉小说",World-Loom,Artifex Mundi,50,PC,单人,是,19
The Mirror Lied,"独立,冒险,RPG制作大师,免费,恐怖",Freebird Games 2008,Freebird Games 2008,免费,PC,单人,是,19
1943 Megami Strike,"休闲,独立,动作,弹幕射击,动漫,清版射击",GameUS Inc,GameUS Inc,34,PC,单人,否,19
Baseball Mogul 2015,"体育,模拟,休闲,策略,棒球","Sports Mogul, Inc.","Sports Mogul, Inc.",36,PC,单人,否,19
Iron Madness,"竞速,动作,独立,抢先体验,车辆作战,休闲,战斗竞速,汽车模拟,免费,模拟,体育,血腥,光明会,网红,多人",Inane Games,Inane Games,免费游玩,PC,多人,否,19
