游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
披萨速递,"模拟,独立,策略,休闲,角色扮演,像素图形",Onni Interactive,Black Shell Media,28,PC,单人,否,181
Wet Girl,"色情内容,裸露,第一人称射击,休闲,成人,动漫,独立,冒险,角色扮演,Hentai,工作场所不宜,心理恐怖",Wet Girl,Shoot Girl,6,PC,单人,是,181
Warhammer Age of Sigmar: Champions,"免费,策略,卡牌游戏,游戏工坊,血腥,交易卡牌,奇幻,多人,战锤40K",PlayFusion,PlayFusion,免费开玩,PC,多人,否,181
记忆的教条 第一章,"视觉小说,动漫,冒险,独立,休闲,科幻,剧情丰富,Kickstarter,众筹,选择取向",Liz-Arts,Sekai Project,48,PC,单人,是,181
Paradigm,"冒险,独立,指向 &amp; 点击,喜剧,欢乐,超现实,单人,好评原声音轨,剧情丰富,氛围,二维",Jacob Janerka,Jacob Janerka,48,PC,单人,否,181
Blocksworld,"免费,多人,抢先体验,模拟,沙盒,独立,建造,休闲,开放世界,单人",Linden Lab,Linden Lab,免费开玩,PC,多人,否,181
Sorcerer King: Rivals,"策略,冒险,角色扮演,独立,回合战略,回合制,沙盒,探索,4X,战术,大战略,网格导向动作,回合制战术,魔法,单人,龙,寻宝",Stardock Entertainment,Stardock Entertainment,70,PC,单人,否,181
头条：诺维新闻,"独立,冒险,政治模拟,选择取向,反乌托邦,多结局,政治性,视觉小说,剧情丰富,政治,指向 &amp; 点击,单人,互动小说,交谈,氛围,二维,女性主角,架空,模拟,欢乐",Unbound Creations,Unbound Creations,47,PC,单人,是,181
拉米亚之地,"冒险,独立,解谜,剧情丰富,好评原声音轨,奇幻,第三人称视角,短片,悬疑,黑暗奇幻,阖家,氛围,单人,可爱,视觉小说",Eddy Games,Eddy Games,6,PC,单人,否,181
黑色综合症,"独立,冒险,角色扮演,黑色,像素图形,推理,悬疑,程序生成,类Rogue",Glass Knuckle Games,Glass Knuckle Games,22,PC,单人,否,181
政治机器2016,"政治模拟,模拟,策略,独立,休闲,政治,政治性,回合制,多人,单人,管理,抢先体验,欢乐,回合战略,可模组化,美国,网红,讽刺,心理恐怖,恐怖",Stardock Entertainment,Stardock Entertainment,,PC,多人,否,181
秘馆疑踪 Heaven Dust,"独立,动作,冒险,角色扮演,恐怖,生存恐怖,单人,心理,科幻,剧情丰富,僵尸",One Gruel Studio,indienova,32,PC,单人,是,181
Blitzkrieg Anthology,"策略,二战,即时战略,战争,军事,单人,历史,即时战术,经典,坦克,战术,拟真,氛围,困难,好评原声音轨,动态记叙,大师级,多人",Nival,Nival,21,PC,单人,否,180
马洛布里格斯,"动作,唯美格斗,砍杀,冒险,角色动作,单人,欢乐,第三人称视角,平台游戏,独立,喜剧,大师级",Zootfly,505 Games,21,PC,单人,否,180
亚赛忍者,"独立,动作,冒险",Recotechnology S.L.,Recotechnology S.L.,11,PC,单人,否,180
寻物六合一,"休闲,隐藏物体,指向 &amp; 点击,单人,冒险,独立,欲罢不能",Alawar Entertainment,Alawar Entertainment,40,PC,单人,否,180
鲍勃很饿,"独立,平台游戏,合作,困难,3D 平台",Shorebound Studios,Shorebound Studios,36,PC,合作,否,180
Romancing SaGa 2,"角色扮演,日系角色扮演,经典,像素图形,怀旧,好评原声音轨","Square Enix,ArtePiazza",Square Enix,159,PC,单人,否,180
巫剑神威控,"动漫,砍杀,女性主角,动作,独立,角色动作,第三人称视角,唯美格斗,单人,格斗,裸露,清版动作,成人,可爱,控制器,日系角色扮演,街机,剑术,快节奏,毁灭",Zenith Blue,PLAYISM,36,PC,单人,是,180
洛克人遗产收藏版2,"动作,经典,平台游戏,好评原声音轨,怀旧,二维,单人,困难,动漫,像素图形,横向滚屏,射击,重制","CAPCOM CO., LTD","CAPCOM CO., LTD",98,PC,单人,否,180
TZOMPANTLI,"动作,独立,抢先体验,暴力,裸露,格斗,漫画,2D 格斗",Deathly Ideas,Deathly Ideas,37,PC,单人,否,180
Welcome to the Game,"恐怖,黑客,模拟,心理恐怖,独立,解谜,血腥,色情内容,裸露,困难,暴力,单人,黑暗,光明会,第一人称视角,氛围,策略,生存恐怖",Reflect Studios,Reflect Studios,21,PC,单人,否,180
国王的恩赐：交错世界 年度版,"角色扮演,策略,回合战略,回合制,六角格棋盘,奇幻,冒险,氛围,女性主角,大师级,单人,回合制战斗",Katauri Interactive,1C Entertainment,48,PC,单人,否,180
Demonheart: Hunters,"冒险,角色扮演,互动小说,少女游戏,恶人主角,女性主角,剧情丰富,爱情,单人,奇幻,黑暗奇幻,等角,复古,团队角色扮演,电脑角色扮演,恋爱模拟,模拟",Rolling Crown,Rolling Crown,70,PC,单人,否,180
凶船：重置版,"动作,多人,独立,重制,第一人称视角,抢先体验,氛围,风格化,潜行,网红,重玩价值,喜剧,悬疑,欢乐,恐怖,政治性,生存,政治",Blazing Griffin,Blazing Griffin,37,PC,多人,否,180
街头小车手,"竞速,独立,休闲,街机,纵轴,多人,动作,等角,控制器,怀旧,第三人称视角,欢乐,开放世界,极简主义,非主流经典,单人,人工智能,重玩价值,自制枪械,快节奏",Milkstone Studios,Milkstone Studios,25,PC,多人,否,180
3k专制,"策略,独立,模拟,黑色幽默,像素图形,二维,单人,重玩价值,困难,永久死亡,色情内容,轻度 Rogue,类Rogue,暴力,资源管理,末日,好评原声音轨,赛博朋克,管理",Konfa Games,Konfa Games,32,PC,单人,是,179
赤印：不存在的圣诞节,"视觉小说,独立,休闲,裸露,动漫,冒险,色情内容,成人,恋爱模拟,爱情",Hollowings,Hollowings,10,PC,单人,是,179
Shattered Lights,"免费,恐怖,独立,虚拟现实,心理恐怖,氛围,短片,困难,步行模拟,单人,生存恐怖,第一人称视角,悬疑,探索,动作,黑暗,暴力,多人,血腥",Team Morbid,Breda University of Applied Sciences,免费,PC,单人,否,179
Tank Destroyer,"动作,独立,坦克,清版射击,射击,街机,纵轴,毁灭",Freedomize Studio,Freedomize Studio,6,PC,单人,是,179
血腥的好时光,"动作,多人,第一人称射击,喜剧,欢乐,第一人称视角,射击,血腥",Outerlight Ltd.,Ubisoft,18,PC,多人,否,179
The Escaper,"冒险,解谜,休闲,第一人称视角,单人,指向 &amp; 点击,氛围,独立,物理,3D,触控,隐藏物体",Nocturnal works,Nocturnal works,18,PC,单人,否,179
马克思佩恩2：马克思佩恩的堕落,"动作,黑色,第三人称射击,经典,子弹时间,剧情丰富,射击,单人,第三人称视角,氛围,大师级,黑暗,好评原声音轨,过场动画,冒险,犯罪,推理,非主流经典,裸露,续作",Remedy Entertainment,Rockstar Games,63,PC,单人,否,179
黑镜（2017）,"冒险,暴力,指向 &amp; 点击,恐怖,洛夫克拉夫特式,氛围,心理恐怖,剧情丰富",KING Art,THQ Nordic,99,PC,单人,是,179
The Escaper,"冒险,解谜,休闲,第一人称视角,单人,指向 &amp; 点击,氛围,独立,物理,3D,触控,隐藏物体",Nocturnal works,Nocturnal works,18,PC,单人,否,179
Tank Destroyer,"动作,独立,坦克,清版射击,射击,街机,纵轴,毁灭",Freedomize Studio,Freedomize Studio,6,PC,单人,是,179
Melting Hearts: Our Love Will Grow 2,"农场模拟,模拟,生活模拟,冒险,独立,角色扮演,农业,RPG制作大师,制作,剧情丰富,动漫",John Wizard,John Wizard,,PC,单人,否,178
杀戮空间：入侵,"动作,血腥,暴力,虚拟现实,多人,恐怖,僵尸,第一人称射击",Tripwire Interactive,Tripwire Interactive,70,PC,多人,是,178
Grimmwood Open beta,"合作,生存,异步多人,策略,模拟,多人,角色扮演,永久死亡,类Rogue",Big Moustache Games,Headup Games,,PC,合作,否,178
猪先生回家记,"独立,冒险,动作,平台游戏,二维,单人,困难",TawStudio Entertainment,TawStudio Entertainment,,PC,单人,否,178
冬宫哥特版,"角色扮演,迷宫探索,冒险,策略,日系角色扮演,回合制,动作,网格导向动作,第一人称视角,奇幻,困难",Starfish-SD Inc,Ghostlight LTD,36,PC,单人,否,178
原基,"指向 &amp; 点击,冒险,末日,科幻,独立,机器人,像素图形,氛围,剧情丰富,多结局,赛博朋克,黑色,反乌托邦,二维,单人,解谜,蒸汽朋克,黑暗,怀旧,选择取向",Wormwood Studios,Wadjet Eye Games,36,PC,单人,否,178
黑暗史诗,"角色扮演,动作,冒险,迷宫探索,经典,动作角色扮演,砍杀,奇幻,单人,钓鱼,休闲,等角,寻宝,多人",WildTangent,WildTangent,31,PC,单人,否,178
音量,"独立,潜行,动作,赛博朋克,好评原声音轨,单人,纵轴,策略,解谜,科幻,未来,关卡编辑,氛围",Bithell Games,Bithell Games,68,PC,单人,否,178
冲撞赛车,"竞速,独立,毁灭,街机,单人,快节奏,困难",Quiet River,Quiet River,21,PC,单人,否,178
位演变,"冒险,独立,动作,平台游戏,像素图形,怀旧",Major Games,Major Games,37,PC,单人,否,178
子弹狂舞,"赛博朋克,动作,像素图形,好评原声音轨,独立,街机,快节奏,女性主角,怀旧,等角,程序生成,弹幕射击,双摇杆射击,科幻,困难,非主流经典,纵轴,休闲,单人,抢先体验",Walter Machado,Walter Machado,6,PC,单人,否,178
传染恐慌：幸存者,"策略,僵尸,独立,生存,像素图形,模拟,角色扮演,塔防,动作,冒险,类Rogue,程序生成,永久死亡,单人,多人,二维,即时战略,抢先体验,轻度 Rogue",Toge Productions,Toge Productions,36,PC,单人,否,178
觸手の少女,"休闲,冒险,策略,角色扮演,色情内容,裸露,Hentai,动漫,女性主角,解谜",Inverse Game,Inverse Game,11,PC,单人,是,178
Void Source,"动作,独立,抢先体验,横向滚屏,街机,怀旧,单人,清版射击,弹幕射击,二维,科幻,好评原声音轨,关卡编辑,氛围,快节奏,游戏制作,射击,轨道射击,竞技场射击",Xitilon,Xitilon,24,PC,单人,否,177
自由的代价,"冒险,独立,虚拟现实,剧情丰富,氛围,过场动画,冷战,悬疑,历史,免费",Construct Studio,Construct Studio Inc.,11,PC,单人,是,177
龙穴,"冒险,动作,街机,快速反应事件,经典,全动态影像,80 年代,休闲,怀旧,卡通,困难,短片,奇幻,龙,大师级",Digital Leisure Inc.,Digital Leisure Inc.,36,PC,单人,否,177
欢乐兄弟,"动作,休闲,独立,玩家对战,格斗,竞技,欢乐,本地多人,物理,策略,在线合作,喜剧",Rocky Games,WhiteLakeStudio,9,PC,本地多人,是,177
无限8,"动作,休闲,独立,节奏",ENTERi,Forever Entertainment S. A.,6,PC,单人,否,177
TY the Tasmanian Tiger 2,"冒险,动作,独立,3D 平台,经典,开放世界,平台游戏,单人,第三人称视角,好评原声音轨,重制,怀旧,抢先体验,阖家",Krome Studios,Krome Studios,50,PC,单人,否,177
The Settlers : Heritage of Kings - History Edition,"策略,殖民模拟,城市营造,即时战略,中世纪",Ubisoft Blue Byte,Ubisoft,48,PC,单人,否,177
斩服少女：异布,"动漫,动作,格斗,裸露,本地多人,架空,单人,控制器,好评原声音轨,原声音乐,剧情丰富,竞技,电竞,可爱,2D 格斗,女性主角","Arc System Works,APLUS Co., Ltd.",Arc System Works,100,PC,本地多人,是,177
战斗步伐2,"大型多人在线,动作,二战,血腥,暴力,第一人称射击,单人",Thunder Devs.,Thunder Devs.,50,PC,大型多人在线,否,177
Sorcery! Parts 1 & 2,"自选历险体验,冒险,角色扮演,独立,互动小说,剧情丰富,奇幻,选择取向,魔法",inkle Ltd,inkle Ltd,43,PC,单人,否,177
蘑菇11,"独立,冒险,动作,解谜,平台游戏,平台解谜,物理,试验性,二维,氛围,末日,音乐,困难",Untame,Untame,48,PC,单人,否,176
首席登陆舱,"动作,科幻,类银河战士恶魔城,平台游戏,喜剧,横向滚屏,怀旧,欢乐,好评原声音轨",Double Fine Productions,Adult Swim Games,68,PC,单人,否,176
恐水症：预言,"动作,冒险,女性主角,独立,第三人称视角,单人,物理,短片,科幻,策略,第三人称射击,水底,动作冒险",Dark Energy Digital Ltd.,Dark Energy Digital Ltd.,30,PC,单人,否,176
Forged of Blood,"策略,独立,冒险,角色扮演,回合制战斗,战术,回合制战术,策略角色扮演,战术角色扮演,奇幻,回合战略,网格导向动作,魔法,电脑角色扮演",Critical Forge,Critical Forge,90,PC,单人,否,176
火焰冲击,"竞速,独立,动作,街机,本地多人,4人本地,纵轴,虚拟现实,多人",Targem Games,Targem Games,36,PC,本地多人,否,176
TrymenT ―献给渴望改变的你―,"休闲,冒险,视觉小说,动漫,剧情丰富",TrymenT,HIKARI FIELD,体验版,PC,单人,是,176
谨防：地球脉动,"塔防,策略,休闲,独立,外星人,单人",Lightmare Studio,BANDAI NAMCO Entertainement,50,PC,单人,否,176
小镇惊魂,"恐怖,冒险,独立,女性主角,第三人称视角,生存恐怖,单人,解谜,氛围,灵异,生存,心理恐怖,动作,好评原声音轨,大师级,僵尸,悬疑,多人",Digital Happiness,Digital Happiness,48,PC,单人,是,176
镜中的我,"冒险,独立,解谜,女性主角,恐怖,心理恐怖,好评原声音轨,二维,困难,氛围,剧情丰富,黑暗,单人,悬疑,动作,触控,控制器",Redblack Spade,Redblack Spade,31,PC,单人,是,176
探险活宝TD,"动作,策略,塔防,免费,阖家,卡通,单人",Ninja Kiwi,Ninja Kiwi,免费开玩,PC,单人,否,176
The Battle for Sector 219,"策略,独立,卡牌游戏",Large Visible Machine,"Large Visible Machine,Your Move Games",28,PC,单人,否,176
镜中的我,"冒险,独立,解谜,女性主角,恐怖,心理恐怖,好评原声音轨,二维,困难,氛围,剧情丰富,黑暗,单人,悬疑,动作,触控,控制器",Redblack Spade,Redblack Spade,31,PC,单人,是,176
Ludus,"模拟,冒险,独立,角色扮演,动作,血腥,暴力,策略,罗马,管理,历史,单人,第一人称视角,开放世界,欢乐,经济,重玩价值,探索,困难,氛围",Cheesecake Dev,Cheesecake Dev,37,PC,单人,是,176
飞虎队：中国上空的阴影,"飞行,二战,动作,模拟,射击,独立,多人,街机,休闲,冒险,历史,控制器,第三人称视角,单人,军事,重玩价值,竞技,好评原声音轨,氛围,抢先体验",ACE MADDOX,ACE MADDOX,50,PC,多人,是,176
RISK Factions,"策略,桌游,桌上游戏,多人,本地多人,单人,回合制",Stainless Games,Electronic Arts,36,PC,多人,否,175
主题公园工作室,"模拟,独立,沙盒,管理,建造,单人,虚拟现实,抢先体验",Pantera Entertainment,Pantera Entertainment,88,PC,单人,否,175
BOSS之战,"抢先体验,独立,休闲,本地合作,在线合作,本地多人,合作,4人本地,多人,格斗,阖家,冒险,欢乐,控制器,喜剧,快节奏,清版动作,竞技,彩色,竞技场射击",Sand Sailor Studio,Sand Sailor Studio,43,PC,本地合作,是,175
崇拜之手,"策略,模拟,沙盒,创世神,休闲,开放世界,独立","Pocket Games,Fluid Games,GodSpeed Games",Green Man Gaming Publishing,21,PC,单人,否,175
Vestaria Saga,"角色扮演,策略,模拟,回合制战术,策略角色扮演,动漫,日系角色扮演,奇幻,回合制",Vestaria Project,DANGEN Entertainment,70,PC,单人,否,175
功之怒,"动作,街机,80 年代,怀旧,清版动作,像素图形,单人,好评原声音轨,独立,二维,喜剧,血腥,困难,欢乐",Hello There AB,Hello There AB,,PC,单人,否,175
missed messages.,"免费,视觉小说,LGBTQ+,爱情,女性主角,心理恐怖,独立,选择取向,休闲,模拟,好评原声音轨,情感,剧情丰富,单人,网红,动漫,心理,恐怖,氛围,色情内容",Angela He,Angela He,免费,PC,单人,否,175
Fading Hearts,"视觉小说,动漫,独立,模拟,冒险,恋爱模拟,爱情,角色扮演,Hentai,少女游戏",Sakura River Interactive,Sakura River Interactive,50,PC,单人,否,175
Hade,"休闲,独立,策略,解谜,困难,极简主义,单人,放松",KirUn,KirUn,24,PC,单人,否,175
并非如此,"免费,冒险,解谜,剧情丰富,独立,休闲,单人,悬疑,第一人称视角,女性主角,探索,指向 &amp; 点击,氛围,短片,放松,步行模拟",Acke Hallgren,Acke Hallgren,免费,PC,单人,否,175
Trimmer Tycoon,"免费,模拟,策略,独立,休闲,管理,像素图形,单人,多人",Improx Games,Improx Games,免费,PC,单人,否,175
杀手GO：终极版,"策略,解谜,回合制,潜行,单人,休闲,暗杀,桌游",Square Enix Montréal,Square Enix,31,PC,单人,否,175
Six Ages: Ride Like the Wind,"模拟,策略,角色扮演,选择取向,互动小说,管理,神话,剧情丰富,回合制,奇幻,手绘,资源管理,二维,氛围,策略角色扮演",A Sharp,Kitfox Games,70,PC,单人,否,175
兰德尔的星期一,"冒险,独立,指向 &amp; 点击,喜剧,黑色幽默,欢乐,二维,剧情丰富,手绘,解谜,单人",Nexus Game Studios,Daedalic Entertainment,322,PC,单人,否,175
玛丽最后一夜,"独立,恐怖,指向 &amp; 点击,生存恐怖,解谜",Submersivo Game Studio,Submersivo Game Studio,18,PC,单人,否,175
藏尸所三部曲,"冒险,恐怖,独立,指向 &amp; 点击,心理恐怖,悬疑,黑色,像素图形,短片,女性主角,单人,剧情丰富,二维,氛围",Owl Cave,Owl Cave,25,PC,单人,否,175
宝库,"休闲,策略,龙,独立,动作,奇幻,多人,街机,单人,合作,纵轴","Big Sandwich Games,Stratecade LLC",Stratecade LLC,36,PC,多人,否,174
Toxic Terror,"动作,冒险,独立,解谜,怀旧",Fascimania,Fascimania,6,PC,单人,否,174
Trick and Treat - Visual Novel,"免费,动漫,视觉小说,恐怖,色情内容,休闲,独立,爱情,模拟,恋爱模拟,单人,剧情丰富,心理恐怖,冒险,多结局,悬疑,可爱,裸露",Eternal Night Studios,"Alberto Herrera,Ziel Graywords,Stw projects",免费开玩,PC,单人,否,174
野外回声,"独立,生存,冒险,制作,像素图形,沙盒,探索,单人,开放世界,氛围,重玩价值,二维,类Rogue,悬疑,生存恐怖,解谜,模拟,心理恐怖,游戏制作,奇幻",Anthony Case,Caiysware,34,PC,单人,否,174
