游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
兽人必须死,"塔防,动作,策略,第三人称视角,奇幻,独立,单人,喜剧,欢乐,第三人称射击,卡通化,魔法,好评原声音轨,竞分,多人,射击,欲罢不能,冒险,角色扮演,街机",Robot Entertainment,Robot Entertainment,37,PC,单人,否,"4,548"
行星的毁灭：泰坦,"策略,即时战略,多人,太空,基地建设,机器人,科幻,战争,动作,建造,合作,单人,大战略,开放世界,未来,机甲世界,毁灭,独立,好评原声音轨,休闲",Planetary Annihilation Inc,Planetary Annihilation Inc,18,PC,多人,是,"4,543"
FaeVerse Alchemy,"休闲,独立,策略,抢先体验,解谜,三消",Subsoap,Subsoap,免费游玩,PC,单人,否,"4,542"
亚利桑那阳光,"僵尸,虚拟现实,动作,冒险,恐怖,独立,多人,生存,第一人称射击,血腥,射击,开放世界,生存恐怖,第一人称视角,暴力,合作,单人,末日,欢乐,困难","Vertigo Games,Jaywalkers Interactive",Vertigo Games,112,PC,多人,是,"4,537"
猎户座,"太空,沙盒,建造,开放世界,科幻,动作,模拟,多人,太空模拟,抢先体验,独立,单人,合作,冒险,生存,基地建设,探索,贸易,经济,飞行",Boxelware,Boxelware,80,PC,多人,否,"4,533"
凡尔登战役,"一战,第一人称射击,多人,战争,历史,拟真,动作,射击,第一人称视角,军事,模拟,战术,策略,团队导向,独立,氛围,合作,单人,血腥,大型多人在线","M2H,Blackmill Games",M2H,79,PC,多人,是,"4,504"
第二天,"生存,开放世界,多人,末日,制作,射击,动作,合作,角色扮演,玩家对战,单人,氛围,沙盒,冒险,抢先体验,PvE,第三人称射击,独立,模拟,大型多人在线角色扮演",SOFF Games,Last Level,68,PC,多人,否,"4,486"
Magic Technology,"独立,策略,塔防",Vulkano Forge,Vulkano Forge,15,PC,单人,否,"4,477"
幽闭圣地,"塔防,策略,第一人称射击,合作,动作,独立,科幻,多人,第一人称视角,在线合作,射击,女性主角,单人,休闲,好评原声音轨,未来,冒险,战术,生存,开放世界",Coffee Stain Studios,Coffee Stain Publishing,37,PC,合作,否,"4,467"
BONEWORKS,"虚拟现实,大师级,物理,动作,冒险,模拟,独立,解谜,单人,拟真,射击,第一人称视角,沙盒,好评原声音轨,暴力,第一人称射击,跑酷,血腥,科幻,恐怖",Stress Level Zero,Stress Level Zero,90,PC,单人,否,"4,462"
Adorables,"休闲,独立,体育,策略,本地多人,足球,多人,单人,可爱",White Rabbit Games,White Rabbit Games,15,PC,本地多人,是,"4,453"
器官车手,"竞速,独立,休闲,动作,怀旧",Screeching Wizard,Quiquopro Games,6,PC,单人,否,"4,438"
旗帜的传说,"角色扮演,回合制,策略,独立,战术,回合战略,剧情丰富,奇幻,好评原声音轨,Kickstarter,战术角色扮演,选择取向,手绘,氛围,单人,二维,众筹,策略角色扮演,冒险,大师级",Stoic,Versus Evil,3,PC,单人,是,"4,436"
Lift It,"体育,休闲,模拟,动作,冒险,独立",89AM Studio,89AM Studio,21,PC,单人,否,"4,427"
3 Coins At School,"休闲,独立,策略,模拟,体育",89AM Studio,89AM Studio,21,PC,单人,否,"4,417"
战争游戏：空地一体战,"策略,即时战略,军事,冷战,即时战术,战争游戏,战术,模拟,即时,多人,战争,困难,拟真,单人,动作,合作,美国,架空,独立,历史",Eugen Systems,Eugen Systems,68,PC,多人,否,"4,413"
僵尸之路：导演剪辑,"僵尸,独立,怀旧,策略,末日,单人,像素图形,冒险,永久死亡,生存,二维,模拟,角色扮演,谐仿,好评原声音轨,动作,喜剧,类Rogue,Kickstarter,恐怖",The Men Who Wear Many Hats,The Men Who Wear Many Hats,21,PC,单人,否,"4,410"
禁忌星球,"独立,策略,太空,塔防",Faton,Faton,,PC,单人,否,"4,406"
疯狂世界,"平台游戏,喜剧,冒险,非主流经典,单人,动作,欢乐,第三人称视角,3D 平台,经典,剧情丰富,大师级,心理,好评原声音轨,超现实,探索,卡通化,收集马拉松,动作冒险,3D",Double Fine Productions,Double Fine Productions,36,PC,单人,否,"4,406"
杰克盒子的派对游戏包6,"益智问答,休闲,独立,多人,欢乐,本地多人,喜剧,桌游,合作,本地合作,阖家","Jackbox Games, Inc.","Jackbox Games, Inc.",90,PC,多人,否,"4,400"
罗马：全面战争 合集版,"策略,历史,罗马,回合战略,即时战略,大战略,经典,战术,战争,大师级,好评原声音轨,多人,单人,回合制,可模组化,即时战术,动作,氛围,模拟,4X",CREATIVE ASSEMBLY,SEGA,58,PC,多人,否,"4,399"
星际舰队,"动作,独立,第一人称射击,战术,合作,多人,科幻,射击,恐怖,第一人称视角,模拟,氛围,抢先体验,在线合作,太空,单人,团队导向,角色扮演,拟真,冒险",Zero Point Software,Zero Point Software,35,PC,合作,否,"4,398"
Cyber City 2157: The Visual Novel,"冒险,独立,休闲,视觉小说,赛博朋克,二维,像素图形,单人,风格化,氛围,剧情丰富,黑暗",Harotobira,Sometimes You,22,PC,单人,是,"4,390"
Shadows 2: Perfidia,"冒险,独立,休闲,动作,生存恐怖,恐怖",MrCiastku,IceTorch Interactive,37,PC,单人,否,"4,390"
尘埃4,"竞速,模拟,汽车模拟,驾驶,多人,体育,越野,拟真,单人,街机,氛围,动作,开放世界,虚拟现实,困难","Codemasters,Feral Interactive (Mac),Feral Interactive (Linux)","Codemasters,Feral Interactive (Mac),Feral Interactive (Linux)",80,PC,多人,否,"4,379"
实验室,"免费,虚拟现实,动作,单人,第一人称视角,冒险,欢乐,沙盒,休闲,科幻,第一人称射击,阖家,射击,策略,网红,解谜",Valve,Valve,免费,PC,单人,是,"4,375"
Albert and Otto: The Adventure Begins,"独立,解谜,平台游戏,黑暗,单人,困难,二维,氛围,平台解谜,超现实,横向滚屏,恐怖,冒险,动作,控制器,过场动画,休闲",K Bros Games,K Bros Games,21,PC,单人,是,"4,369"
12比6好,"动作,射击,西部,垂直卷轴射击,单人,独立,手绘,氛围,二维,冒险,暴力,血腥,困难,鲜血,好评原声音轨,街机,黑色幽默,风格化,欢乐,纵轴",Ink Stains Games,HypeTrain Digital,27,PC,单人,是,"4,366"
泰拉科技,"建造,开放世界,沙盒,开放世界生存制作,机器人,多人,制作,动作,生存,冒险,单人,抢先体验,策略,探索,独立,物理,第三人称视角,射击,科幻,合作",Payload Studios,Payload Studios,80,PC,多人,是,"4,361"
国土防线2：革命,"动作,第一人称射击,开放世界,多人,射击,合作,战争,第一人称视角,在线合作,单人,潜行,冒险,军事,生存,氛围,反乌托邦,制作,剧情丰富,未来,暴力",Dambuster Studios,Deep Silver,88,PC,多人,否,"4,352"
生存法则,"免费,多人,生存,第一人称射击,射击,末日,动作,第一人称视角,开放世界,玩家对战,抢先体验,合作,僵尸,氛围,大型多人在线,制作,冒险,角色扮演,探索,单人",Vostok Games,Vostok Games,Free to Play,PC,多人,是,"4,340"
生化危机 HD重制版,"生存恐怖,僵尸,恐怖,经典,重制,氛围,单人,解谜,生存,冒险,动作,第三人称视角,非主流经典,女性主角,大师级,剧情丰富,困难,血腥,射击,好评原声音轨","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",127,PC,单人,是,"4,340"
汽车修理工模拟2015,"汽车模拟,模拟,单人,建造,驾驶,教育,竞速,第一人称视角,管理,解谜,拟真,休闲,多人,好评原声音轨,氛围,欢乐,模组,开放世界,动作,沙盒",Red Dot Games,PlayWay S.A.,Car Mechanic Simulator 2015 Demo,PC,单人,否,"4,326"
Neon Hardcorps,"独立,动作,纵轴",Sergey Dovganovskiy,Back To Basics Gaming,6,PC,单人,否,"4,301"
特技摩托：进化黄金版,"竞速,动作,关卡编辑,多人,困难,平台游戏,本地多人,大师级,单车,小游戏,体育,模拟","Redlynx Ltd,Ubisoft  Shanghaï",Ubisoft,88,PC,多人,是,"4,300"
鬼泣4 特别版,"动作,砍杀,角色动作,好评原声音轨,单人,唯美格斗,第三人称视角,风格化,困难,经典,动漫,剧情丰富,氛围,冒险,清版动作,大师级,重玩价值,女性主角,控制器,重制","CAPCOM Co., Ltd.","CAPCOM Co., Ltd. ",98,PC,单人,是,"4,297"
罗密欧之末日,"免费,僵尸,生存,开放世界生存制作,多人,开放世界,动作,射击,第一人称视角,制作,合作,在线合作,第一人称射击,大型多人在线,冒险,生存恐怖,沙盒,单人,恐怖,步行模拟",Free Reign Entertainment,"OP Productions LLC,Free Reign East LLC",,PC,多人,否,"4,282"
拳击俱乐部,"2D 格斗,拳击,管理,像素图形,独立,格斗,策略,角色扮演,怀旧,单人,模拟,二维,体育,好评原声音轨,动作,休闲,氛围,剧情丰富,街机,欢乐",Lazy Bear Games,tinyBuild,19,PC,单人,是,"4,277"
战锤40K：战争黎明2,"战锤40K,策略,即时战略,科幻,多人,游戏工坊,战术,单人,合作,未来,血腥,在线合作,角色扮演,动作,即时,合作战役,奇幻,好评原声音轨,大师级,氛围","Relic Entertainment,Feral Interactive (Mac/Linux)","SEGA,Feral Interactive (Mac/Linux)",68,PC,多人,否,"4,274"
地痞街区,"轻度 Rogue,动作类 Rogue,像素图形,角色扮演,多人,类Rogue,动作,独立,合作,冒险,欢乐,潜行,本地合作,抢先体验,好评原声音轨,在线合作,二维,程序生成,暴力,血腥",Matt Dabrowski,tinyBuild,70,PC,多人,是,"4,265"
伟大时代：中世纪,"策略,模拟,中世纪,贸易,大战略,即时战略,经济,管理,城市营造,多人,沙盒,战争,历史,资源管理,好评原声音轨,单人,政治,农业,动漫,政治性",Gaming Minds Studios,Kalypso Media Digital,70,PC,多人,否,"4,261"
MONMUSU,"色情内容,裸露,免费,动漫,轻游戏,休闲,成人,独立,视觉小说,单人,可爱,第一人称射击",Tentacle Games,NEKO WORKs,免费开玩,PC,单人,否,"4,239"
轰炸机小队,"二战,模拟,策略,管理,单人,飞行,独立,困难,战争,生存,动作,休闲,类Rogue,3D,卡通化,永久死亡,轻度 Rogue,多人,军事",Runner Duck,Curve Digital,50,PC,单人,是,"4,239"
我爱你，山德士上校！吮指回味约会,"大师级,恋爱模拟,动漫,视觉小说,唯美,非主流经典,免费,剧情丰富,架空,模拟,休闲,迷幻,选择取向,独立,好评原声音轨,一战,氛围,类魂系列,阖家,第一人称射击",Psyop,KFC,免费,PC,单人,否,"4,234"
EVGA Precision XOC,"实用工具,软件,免费",EVGA,EVGA,Install Now,PC,单人,是,"4,226"
商店英雄,"免费,模拟,休闲,制作,策略,角色扮演,大型多人在线,建造,管理,多人,奇幻,轻游戏,单人,寻宝,合作,二维,动作角色扮演,动作,动漫,大型多人在线角色扮演","Cloudcade, Inc.","Cloudcade, Inc.",免费开玩,PC,大型多人在线,是,"4,222"
杀手已死,"动作,砍杀,单人,超现实,风格化,角色动作,血腥,唯美格斗,第三人称视角,冒险,氛围,好评原声音轨,喜剧,剑术,大师级,恋爱模拟,剧情丰富,赛博朋克,清版动作,控制器",KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,Deep Silver,68,PC,单人,否,"4,219"
Radical Spectrum: Volume 1,动作,Autonomic Interactive,New Reality Games,6,PC,单人,否,"4,218"
Unforgiving Trials: The Space Crusade,"独立,角色扮演,冒险,RPG制作大师",Amaterasu Software,Amaterasu Software,6,PC,单人,否,"4,213"
范海辛的奇妙冒险,"角色扮演,砍杀,动作角色扮演,动作,冒险,独立,奇幻,合作,寻宝,蒸汽朋克,多人,迷宫探索,单人,黑暗奇幻,等角,哥特,欢乐,吸血鬼,魔法,小说改编",NeocoreGames,NeocoreGames,48,PC,合作,否,"4,210"
僵尸部队三部曲,"僵尸,动作,合作,多人,二战,恐怖,第三人称射击,狙击手,血腥,生存,射击,单人,末日,生存恐怖,第三人称视角,战争,第一人称射击,开放世界,女性主角,第一人称视角",Rebellion,Rebellion,122,PC,合作,是,"4,179"
造物主,"创世神,策略,独立,模拟,单人,沙盒,休闲,二维,解谜,重玩价值,资源管理,奇幻,放松,欲罢不能,自然,阖家,好评原声音轨,管理,多人,大师级",Abbey Games,Abbey Games,36,PC,单人,是,"4,178"
地牢元素,"休闲,角色扮演,独立,策略,冒险,解谜",Frogdice,Frogdice,37,PC,单人,否,"4,157"
The Far Frontier,"策略,独立,休闲,血腥,三消","Project ""The Game""","Project ""The Game""",15,PC,单人,是,"4,156"
黑相集：棉兰号,"冒险,选择取向,恐怖,合作,多人,血腥,暴力,单人,过场动画,剧情丰富,生存恐怖,氛围,心理恐怖,第三人称视角,裸露,动作,快速反应事件,女性主角,色情内容,本地多人",Supermassive Games,BANDAI NAMCO Entertainment Europe,118,PC,合作,是,"4,156"
RPG Maker VX Ace,"游戏开发,角色扮演,RPG制作大师,设计与插画,软件,动漫,游戏制作,网络出版,奇幻,冒险,沙盒,二维,编程,日系角色扮演,像素图形,教育,动作,欲罢不能,大师级,单人",KADOKAWA,Degica,182,PC,单人,否,"4,141"
多边形造桥,"建造,模拟,物理,解谜,单人,沙盒,独立,策略,困难,欢乐,好评原声音轨,休闲,教育,抢先体验,关卡编辑,阖家,制作,犯罪,冒险,多人",Dry Cactus,Dry Cactus,37,PC,单人,是,"4,126"
众神之陨落,"角色扮演,冒险,独立,动作,RPG制作大师,策略,奇幻,魔法,动作角色扮演",GeexGames,GeexGames,15,PC,单人,否,"4,122"
神力科莎：竞技版,"竞速,汽车模拟,模拟,体育,驾驶,虚拟现实,多人,拟真,抢先体验,单人,电竞,开放世界",Kunos Simulazioni,505 Games,118,PC,多人,是,"4,122"
夜勤人,"像素图形,冒险,动作类 Rogue,轻度 Rogue,独立,角色扮演,动作,迷宫探索,类Rogue,管理,单人,二维,动作角色扮演,好评原声音轨,资本主义,纵轴,程序生成,剧情丰富,模拟,怀旧",Digital Sun,11 bit studios,70,PC,单人,是,"4,121"
MechWarrior Online,"免费,机甲世界,多人,动作,射击,机器人,模拟,科幻,第一人称射击,大型多人在线,策略,玩家对战,战术,第一人称视角,战争,团队导向,生存,步行模拟,开放世界,单人",Piranha Games Inc.,Piranha Games Inc.,免费游玩,PC,多人,否,"4,111"
行尸走肉：最后一季 ,"剧情丰富,选择取向,僵尸,冒险,自选历险体验,单人,女性主角,生存,氛围,末日,暴力,恐怖,动作,剧情,血腥,剧集,漫画,指向 &amp; 点击,成人,多人",Telltale Games,Skybound Games,70,PC,单人,是,"4,101"
魔岩山传说2,"角色扮演,迷宫探索,网格导向动作,冒险,第一人称视角,奇幻,解谜,独立,单人,氛围,团队角色扮演,困难,关卡编辑,好评原声音轨,探索,复古,大师级,可模组化,动作,回合制",Almost Human Games,Almost Human Games,69,PC,单人,否,"4,101"
Kimulator : Fight for your destiny,"网红,独立,动作,休闲,冒险,策略,裸露,抢先体验,第一人称射击,全动态影像,生存恐怖,动漫,欢乐,恐怖",Bmc Studio,Bmc Studio,11,PC,单人,否,"4,099"
猎天使魔女,"动作,女性主角,砍杀,色情内容,裸露,单人,唯美格斗,好评原声音轨,角色动作,成人,冒险,奇幻,快节奏,第三人称视角,清版动作,喜剧,经典,动漫,血腥,氛围",PlatinumGames,SEGA,100,PC,单人,否,"4,099"
反重力场：扩展版,"平台解谜,平台游戏,独立,解谜,太空,二维,单人,动作,困难,休闲,科幻,好评原声音轨,女性主角,物理,怀旧,街机,射击,欢乐,开放世界,多人",Paul Fisch,Fish Factory Games,5,PC,单人,否,"4,089"
恶灵附身,"恐怖,生存恐怖,心理恐怖,血腥,氛围,动作,单人,第三人称视角,生存,僵尸,黑暗,潜行,冒险,第三人称射击,困难,过场动画,射击,剧情丰富,大师级,步行模拟",Tango Gameworks,Bethesda Softworks,79,PC,单人,否,"4,089"
No Way Out,"动作,冒险,独立,开放世界,女性主角,僵尸",Rafael Farias,Fiassink Games,6,PC,单人,否,"4,075"
堡垒,"好评原声音轨,独立,动作,记叙,单人,角色扮演,砍杀,剧情丰富,动态记叙,等角,冒险,动作角色扮演,大师级,奇幻,氛围,彩色,末日,二维,音乐,双摇杆射击",Supergiant Games,Supergiant Games,84,PC,单人,是,"4,063"
摇滚史密斯2014,"音乐,教育,模拟,节奏,休闲,好评原声音轨,本地合作,单人,大师级",Ubisoft - San Francisco,Ubisoft,118,PC,本地合作,否,"4,063"
Fasaria World Online,"大型多人在线,独立,策略,角色扮演,冒险",none,none,,PC,大型多人在线,否,"4,062"
虐杀原形2,"动作,开放世界,血腥,第三人称视角,冒险,暴力,单人,超級英雄,僵尸,跑酷,砍杀,沙盒,科幻,剧情丰富,角色扮演,多人,大师级,氛围,潜行,恐怖",Radical Entertainment,Activision,37,PC,单人,否,"4,062"
螺旋骑士,"免费,大型多人在线,角色扮演,冒险,动作,多人,在线合作,迷宫探索,砍杀,合作,大型多人在线角色扮演,可爱,好评原声音轨,动作角色扮演,科幻,开放世界,休闲,单人,独立,动漫","Grey Havens, LLC","Grey Havens, LLC",Free to Play,PC,大型多人在线,否,"4,057"
狙击手：幽灵战士3,"狙击手,动作,开放世界,多人,第一人称射击,潜行,射击,单人,第一人称视角,军事,合作,战争,暴力,冒险,战术,在线合作,血腥,劫掠,策略,裸露",CI Games,CI Games,70,PC,多人,是,"4,047"
维京人：人中之狼,"角色扮演,砍杀,动作,动作角色扮演,神话,奇幻,血腥,等角,合作,裸露,暴力,多人,单人,在线合作,中世纪,寻宝,本地合作,纵轴,冒险,黑暗奇幻",Games Farm,Kalypso Media Digital,90,PC,合作,是,"4,043"
鬼刃,"动作,女性主角,砍杀,角色扮演,冒险,动漫,裸露,单人,奇幻,暴力,角色动作,第三人称视角,好评原声音轨,大师级",Gaijin Entertainment,Topware Interactive,36,PC,单人,否,"4,043"
莱莎的炼金工坊：常暗女王与秘密藏身处,"角色扮演,动漫,日系角色扮演,女性主角,可爱,色情内容,制作,单人,好评原声音轨,裸露,冒险,奇幻,回合制,多人,第一人称射击","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",349,PC,单人,是,"4,040"
